,date,N_likes,N_reposts,Хэштег
1969,2019-05-05 10:30:00,303,106,['#collections']
1970,2019-05-04 15:30:00,51,15,"['#y0fJdx', '#code']"
1971,2019-05-03 15:30:00,45,3,['#wordoftheday']
1972,2019-05-03 14:07:04,20,7,"['#read', '#management']"
1973,2019-05-02 19:40:57,21,1,"['#read', '#marketing']"
1974,2019-05-02 17:30:00,65,25,"['#sje5Lq', '#design']"
1975,2019-05-02 12:34:45,43,1,"['#read', '#code']"
1976,2019-05-01 13:00:02,40,0,[]
1977,2019-04-30 21:30:01,18,3,[]
1978,2019-04-30 17:30:01,8,0,['#designbattle']
1979,2019-04-30 15:30:02,32,15,"['#read', '#management']"
1980,2019-04-30 12:40:40,30,9,"['#read', '#marketing']"
1981,2019-04-29 21:30:00,21,6,[]
1982,2019-04-29 20:30:01,31,9,[]
1983,2019-04-29 19:30:02,50,18,"['#read', '#design']"
1984,2019-04-29 17:47:58,41,12,"['#s2JsJK', '#marketing']"
1985,2019-04-29 14:57:25,47,5,"['#read', '#code']"
1986,2019-04-28 15:30:00,354,8,[]
1987,2019-04-28 10:30:00,147,37,['#collections']
1988,2019-04-27 17:30:00,44,3,[]
1989,2019-04-27 15:30:00,41,10,"['#y0fJdx', '#code']"
1990,2019-04-27 12:52:26,49,6,"['#read', '#design']"
1991,2019-04-26 17:30:01,44,6,['#friday_typeface']
1992,2019-04-26 13:00:08,76,1,[]
1993,2019-04-26 12:19:20,121,25,"['#read', '#design']"
1994,2019-04-25 19:30:01,30,8,"['#read', '#marketing']"
1995,2019-04-25 18:00:10,32,1,[]
1996,2019-04-25 17:30:02,36,8,"['#sje5Lq', '#design']"
1997,2019-04-25 15:30:02,41,6,"['#read', '#code']"
1998,2019-04-25 10:30:01,8,0,['#answer']
1999,2019-04-24 19:30:01,60,12,['#collections']
2000,2019-04-24 17:25:05,20,2,['#history']
2001,2019-04-24 15:37:38,13,1,[]
2002,2019-04-24 13:01:05,30,6,"['#read', '#design']"
2003,2019-04-23 17:30:02,16,1,['#designbattle']
2004,2019-04-23 17:10:17,56,7,"['#read', '#design']"
2005,2019-04-23 12:34:05,24,4,"['#read', '#management']"
2006,2019-04-22 17:30:01,73,16,"['#s2JsJK', '#marketing']"
2007,2019-04-22 15:30:01,77,17,"['#read', '#design']"
2008,2019-04-21 15:30:00,46,2,[]
2009,2019-04-21 10:30:00,525,100,[]
2010,2019-04-20 17:30:00,15,0,[]
2011,2019-04-20 15:30:00,179,20,"['#y0fJdx', '#code']"
2012,2019-04-19 19:30:02,30,7,['#history']
2013,2019-04-19 17:30:01,51,7,['#friday_typeface']
2014,2019-04-19 15:30:02,77,4,['#wordoftheday']
2015,2019-04-19 13:00:10,71,3,[]
2016,2019-04-19 12:45:53,185,52,"['#read', '#design']"
2017,2019-04-18 18:30:03,49,13,"['#read', '#marketing']"
2018,2019-04-18 17:30:02,95,15,"['#sje5Lq', '#design']"
2019,2019-04-18 15:30:02,46,10,"['#read', '#code']"
2020,2019-04-18 12:57:15,65,4,['#history']
2021,2019-04-18 10:30:02,11,2,['#answer']
2022,2019-04-17 19:30:01,161,52,"['#collections', '#design']"
2023,2019-04-17 15:30:02,23,1,[]
2024,2019-04-17 13:25:44,188,50,"['#read', '#design']"
2025,2019-04-16 19:30:02,34,0,['#гдеВАШдиплом']
2026,2019-04-16 17:30:02,12,1,['#designbattle']
2027,2019-04-16 16:08:37,106,24,"['#read', '#management']"
2028,2019-04-16 14:59:11,28,7,"['#read', '#marketing']"
2029,2019-04-15 21:30:01,29,1,[]
2030,2019-04-15 19:30:02,63,11,"['#read', '#code']"
2031,2019-04-15 17:50:34,35,3,['#history']
2032,2019-04-15 17:30:02,44,8,['#marketing']
2033,2019-04-15 12:43:06,45,7,"['#read', '#design']"
2034,2019-04-14 15:30:00,47,0,[]
2035,2019-04-14 10:30:00,383,96,['#collections']
2036,2019-04-13 17:30:01,55,5,[]
2037,2019-04-13 15:30:02,67,15,"['#y0fJdx', '#code']"
2038,2019-04-12 19:30:02,38,3,['#history']
2039,2019-04-12 17:30:02,229,28,['#friday_typeface']
2040,2019-04-12 12:53:47,52,7,"['#read', '#design']"
2041,2019-04-11 19:30:03,28,6,"['#read', '#marketing']"
2042,2019-04-11 17:30:02,56,17,"['#sje5Lq', '#design']"
2043,2019-04-11 15:30:02,39,10,"['#read', '#code']"
2044,2019-04-11 10:30:03,15,0,['#answer']
2045,2019-04-10 19:30:01,262,82,"['#collections', '#marketing']"
2046,2019-04-10 17:30:03,36,2,['#history']
2047,2019-04-10 15:30:01,22,4,[]
2048,2019-04-10 12:34:10,128,25,"['#read', '#design']"
2049,2019-04-09 17:30:02,12,1,['#designbattle']
2050,2019-04-09 15:30:03,45,16,"['#read', '#management']"
2051,2019-04-09 13:04:28,126,35,"['#read', '#marketing']"
2052,2019-04-08 21:30:02,22,4,[]
2053,2019-04-08 19:30:01,47,17,"['#read', '#code']"
2054,2019-04-08 18:20:22,79,7,['#history']
2055,2019-04-08 17:30:03,157,44,"['#s2JsJK', '#read', '#marketing']"
2056,2019-04-08 15:30:03,30,9,"['#read', '#marketing']"
2057,2019-04-08 13:00:06,86,4,[]
2058,2019-04-07 15:30:00,37,4,['#team']
2059,2019-04-07 10:30:00,980,296,[]
2060,2019-04-06 17:30:01,17,0,[]
2061,2019-04-06 15:30:01,80,18,"['#y0fJdx', '#code']"
2062,2019-04-05 22:13:17,19,2,['#history']
2063,2019-04-05 21:30:01,24,3,[]
2064,2019-04-05 17:30:03,129,11,['#friday_typeface']
2065,2019-04-05 17:00:10,13,1,[]
2066,2019-04-05 15:31:42,65,9,[]
2067,2019-04-05 13:17:38,36,9,"['#read', '#design']"
2068,2019-04-04 19:30:02,39,11,"['#read', '#marketing']"
2069,2019-04-04 17:30:02,104,22,"['#sje5Lq', '#design']"
2070,2019-04-04 15:30:02,28,7,"['#read', '#code']"
2071,2019-04-04 13:19:45,22,5,['#read']
2072,2019-04-04 13:00:12,310,14,[]
2073,2019-04-04 10:30:03,7,0,['#answer']
2074,2019-04-03 19:30:02,239,69,['#collections']
2075,2019-04-03 17:35:07,30,4,['#history']
2076,2019-04-03 13:11:31,57,15,"['#read', '#design']"
2077,2019-04-02 17:30:03,11,0,['#designbattle']
2078,2019-04-02 15:30:03,42,14,"['#read', '#management']"
2079,2019-04-02 13:21:09,97,33,"['#read', '#marketing']"
2080,2019-04-01 19:30:03,38,8,"['#read', '#code']"
2081,2019-04-01 18:30:05,19,4,"['#read', '#marketing']"
2082,2019-04-01 17:30:02,64,22,"['#s2JsJK', '#marketing']"
2083,2019-04-01 15:30:02,77,21,"['#read', '#design']"
2084,2019-04-01 12:07:02,27,6,['#calendar']
2085,2019-03-31 15:30:00,143,1,['#team']
2086,2019-03-31 10:30:00,584,164,['#collections']
2087,2019-03-30 17:30:02,37,10,[]
2088,2019-03-30 15:30:02,96,20,"['#y0fJdx', '#code']"
2089,2019-03-30 13:01:33,29,9,['#collections']
2090,2019-03-29 21:30:01,44,7,[]
2091,2019-03-29 19:30:02,31,7,['#history']
2092,2019-03-29 17:30:01,39,6,['#friday_typeface']
2093,2019-03-29 13:43:34,108,26,"['#read', '#design']"
2094,2019-03-28 21:30:01,33,4,"['#read', '#code']"
2095,2019-03-28 19:30:03,15,4,"['#read', '#marketing']"
2096,2019-03-28 17:30:03,52,13,"['#sje5Lq', '#design']"
2097,2019-03-28 16:21:55,39,8,"['#read', '#design']"
2098,2019-03-28 15:30:03,40,9,"['#read', '#code']"
2099,2019-03-28 10:30:02,5,0,['#answer']
2100,2019-03-27 19:30:02,248,63,['#collections']
2101,2019-03-27 15:30:02,10,1,[]
2102,2019-03-27 13:36:32,87,14,"['#read', '#design']"
2103,2019-03-27 13:00:12,74,0,[]
2104,2019-03-26 23:16:09,15,2,[]
2105,2019-03-26 19:30:03,38,7,"['#read', '#code']"
2106,2019-03-26 17:30:03,12,1,['#designbattle']
2107,2019-03-26 16:23:00,11,5,"['#read', '#management']"
2108,2019-03-26 13:14:36,46,9,"['#read', '#marketing']"
2109,2019-03-25 19:30:02,26,10,"['#read', '#design']"
2110,2019-03-25 17:30:02,51,11,"['#s2JsJK', '#marketing']"
2111,2019-03-25 15:30:03,51,10,"['#read', '#code']"
2112,2019-03-25 10:30:02,21,1,['#calendar']
2113,2019-03-24 15:30:00,65,13,[]
2114,2019-03-24 10:30:00,586,171,['#collections']
2115,2019-03-23 17:30:00,25,5,[]
2116,2019-03-23 15:30:01,90,17,"['#y0fJdx', '#code']"
2117,2019-03-23 10:30:01,27,6,['#collections']
2118,2019-03-22 21:30:01,36,3,[]
2119,2019-03-22 19:30:03,78,18,"['#read', '#design']"
2120,2019-03-22 18:23:10,16,3,"['#read', '#code']"
2121,2019-03-22 17:30:03,29,4,['#friday_typeface']
2122,2019-03-22 14:30:03,38,7,['#history']
2123,2019-03-22 13:20:55,45,5,"['#read', '#code']"
2124,2019-03-21 21:30:01,21,6,"['#read', '#code']"
2125,2019-03-21 17:30:03,92,19,"['#sje5Lq', '#design']"
2126,2019-03-21 15:30:03,111,28,"['#read', '#marketing']"
2127,2019-03-21 10:30:02,9,1,['#answer']
2128,2019-03-20 19:30:02,336,87,"['#sje5Lq', '#collections']"
2129,2019-03-20 17:30:03,54,4,['#history']
2130,2019-03-20 15:30:02,69,2,[]
2131,2019-03-20 14:00:11,151,38,"['#read', '#design']"
2132,2019-03-20 13:00:15,114,7,[]
2133,2019-03-19 20:30:02,29,2,[]
2134,2019-03-19 19:30:01,21,3,"['#read', '#code']"
2135,2019-03-19 17:30:03,14,0,['#designbattle']
2136,2019-03-19 15:41:36,40,6,"['#read', '#marketing']"
2137,2019-03-19 12:10:37,22,4,"['#read', '#management']"
2138,2019-03-18 21:30:01,28,6,"['#read', '#marketing']"
2139,2019-03-18 19:30:02,23,5,"['#read', '#code']"
2140,2019-03-18 17:30:02,56,12,"['#s2JsJK', '#marketing']"
2141,2019-03-18 15:30:01,62,15,"['#read', '#design']"
2142,2019-03-18 10:30:01,35,5,['#calendar']
2143,2019-03-17 15:30:00,37,0,['#team']
2144,2019-03-17 10:30:00,508,126,['#collections']
2145,2019-03-16 17:30:01,42,6,[]
2146,2019-03-16 15:30:00,27,5,"['#y0fJdx', '#code']"
2147,2019-03-16 10:30:01,18,5,['#collections']
2148,2019-03-15 22:44:47,36,4,"['#read', '#code']"
2149,2019-03-15 22:00:04,20,4,[]
2150,2019-03-15 21:30:01,21,3,[]
2151,2019-03-15 19:30:02,30,3,['#history']
2152,2019-03-15 17:30:02,43,6,['#friday_typeface']
2153,2019-03-15 15:30:03,67,14,"['#read', '#marketing']"
2154,2019-03-15 12:18:37,102,26,"['#read', '#design']"
2155,2019-03-14 21:30:01,64,16,"['#read', '#code']"
2156,2019-03-14 19:30:02,46,13,"['#read', '#design']"
2157,2019-03-14 17:30:02,47,13,"['#sje5Lq', '#design']"
2158,2019-03-14 15:30:02,30,2,"['#read', '#code']"
2159,2019-03-14 13:00:14,175,2,[]
2160,2019-03-14 10:30:02,17,0,['#answer']
2161,2019-03-13 19:30:02,43,11,"['#s2JsJK', '#marketing']"
2162,2019-03-13 19:07:31,39,6,['#history']
2163,2019-03-13 15:30:02,15,0,[]
2164,2019-03-13 13:37:24,25,9,"['#read', '#design']"
2165,2019-03-12 21:30:02,10,1,[]
2166,2019-03-12 20:22:50,21,5,"['#read', '#code']"
2167,2019-03-12 17:30:03,7,1,['#designbattle']
2168,2019-03-12 15:30:04,37,10,"['#read', '#management']"
2169,2019-03-12 14:00:11,258,7,[]
2170,2019-03-12 12:51:46,52,15,"['#read', '#marketing']"
2171,2019-03-11 21:30:01,19,1,[]
2172,2019-03-11 19:30:02,50,12,"['#read', '#code']"
2173,2019-03-11 17:30:02,64,14,"['#s2JsJK', '#marketing']"
2174,2019-03-11 15:30:01,50,14,"['#read', '#design']"
2175,2019-03-11 10:30:00,21,1,['#calendar']
2176,2019-03-10 15:30:00,27,4,[]
2177,2019-03-10 10:30:00,740,206,['#collections']
2178,2019-03-09 21:30:00,62,3,[]
2179,2019-03-09 17:30:00,87,10,[]
2180,2019-03-09 15:30:00,62,12,"['#y0fJdx', '#code']"
2181,2019-03-09 10:30:00,37,7,['#collections']
2182,2019-03-08 21:30:01,27,1,[]
2183,2019-03-08 13:00:12,53,1,[]
2184,2019-03-08 12:34:06,88,14,"['#read', '#design']"
2185,2019-03-07 21:30:01,23,7,['#read']
2186,2019-03-07 19:30:02,34,7,"['#read', '#code']"
2187,2019-03-07 17:30:01,37,11,"['#sje5Lq', '#design']"
2188,2019-03-07 15:30:02,46,8,"['#read', '#marketing']"
2189,2019-03-07 10:30:01,12,1,['#answer']
2190,2019-03-06 20:30:02,22,4,"['#read', '#design']"
2191,2019-03-06 19:30:02,43,13,['#collections']
2192,2019-03-06 17:30:03,46,12,"['#read', '#design']"
2193,2019-03-06 16:48:21,37,7,['#history']
2194,2019-03-06 15:30:03,19,0,[]
2195,2019-03-05 19:30:02,77,14,"['#read', '#code']"
2196,2019-03-05 17:30:01,11,2,['#designbattle']
2197,2019-03-05 17:07:22,48,16,"['#read', '#management']"
2198,2019-03-05 12:20:46,50,9,"['#read', '#marketing']"
2199,2019-03-04 21:30:02,12,0,[]
2200,2019-03-04 19:30:04,41,6,"['#read', '#code']"
2201,2019-03-04 17:30:02,52,12,"['#s2JsJK', '#marketing']"
2202,2019-03-04 15:30:03,44,13,"['#read', '#design']"
2203,2019-03-04 10:30:01,35,4,['#calendar']
2204,2019-03-03 15:30:00,59,2,[]
2205,2019-03-03 13:00:02,92,2,[]
2206,2019-03-03 10:30:00,447,108,['#collections']
2207,2019-03-02 15:30:00,99,26,"['#s2JsJK', '#marketing']"
2208,2019-03-02 10:30:01,55,7,['#collections']
2209,2019-03-01 21:30:02,30,2,[]
2210,2019-03-01 19:30:01,32,5,"['#read', '#design']"
2211,2019-03-01 17:30:01,267,46,['#friday_typeface']
2212,2019-03-01 15:41:34,27,6,"['#read', '#code']"
2213,2019-03-01 12:41:09,20,8,"['#read', '#management']"
2214,2019-02-28 21:30:01,17,5,"['#read', '#code']"
2215,2019-02-28 19:30:03,46,10,"['#read', '#marketing']"
2216,2019-02-28 17:55:29,51,12,"['#read', '#code']"
2217,2019-02-28 17:30:01,83,18,"['#sje5Lq', '#design']"
2218,2019-02-28 10:30:04,12,1,['#answer']
2219,2019-02-27 19:30:02,123,19,"['#collections', '#code']"
2220,2019-02-27 17:30:02,21,2,"['#read', '#design']"
2221,2019-02-27 15:30:02,38,3,[]
2222,2019-02-26 19:30:02,26,5,"['#read', '#code']"
2223,2019-02-26 17:30:02,21,1,['#designbattle']
2224,2019-02-26 16:09:40,28,3,"['#read', '#code']"
2225,2019-02-26 15:30:02,70,13,"['#read', '#marketing']"
2226,2019-02-25 21:30:02,55,8,[]
2227,2019-02-25 19:30:04,36,4,"['#read', '#code']"
2228,2019-02-25 17:30:04,48,7,"['#s2JsJK', '#marketing']"
2229,2019-02-25 16:30:04,17,3,"['#read', '#design']"
2230,2019-02-25 15:30:04,38,5,"['#read', '#design']"
2231,2019-02-25 10:30:03,21,3,['#calendar']
2232,2019-02-24 15:30:02,304,3,['#team']
2233,2019-02-24 13:55:23,24,0,['#reviews']
2234,2019-02-23 17:30:00,39,10,[]
2235,2019-02-23 15:30:00,32,3,"['#y0fJdx', '#code']"
2236,2019-02-23 13:00:05,77,3,[]
2237,2019-02-23 10:30:00,30,4,['#collections']
2238,2019-02-22 21:30:01,45,2,[]
2239,2019-02-22 19:30:02,36,11,"['#read', '#design']"
2240,2019-02-22 18:16:24,27,6,"['#read', '#code']"
2241,2019-02-22 17:30:01,19,7,['#friday_typeface']
2242,2019-02-22 13:09:30,17,1,"['#read', '#code']"
2243,2019-02-22 12:22:53,21,8,"['#read', '#management']"
2244,2019-02-21 21:30:02,21,2,"['#read', '#code']"
2245,2019-02-21 19:30:03,45,8,"['#read', '#marketing']"
2246,2019-02-21 18:05:29,66,5,['#history']
2247,2019-02-21 17:30:02,116,23,['#sje5Lq']
2248,2019-02-21 15:30:03,38,8,"['#read', '#code']"
2249,2019-02-21 13:00:12,69,1,[]
2250,2019-02-21 10:30:03,14,1,['#answer']
2251,2019-02-20 19:30:02,214,55,['#collections']
2252,2019-02-20 15:30:03,26,1,[]
2253,2019-02-20 13:04:18,42,5,"['#read', '#design']"
2254,2019-02-19 19:30:03,27,1,"['#read', '#code']"
2255,2019-02-19 17:30:02,13,0,['#designbattle']
2256,2019-02-19 15:30:02,62,17,"['#read', '#marketing']"
2257,2019-02-18 21:30:01,25,2,[]
2258,2019-02-18 19:30:01,25,4,"['#read', '#code']"
2259,2019-02-18 17:30:01,74,13,"['#s2JsJK', '#marketing']"
2260,2019-02-18 16:00:10,18,2,[]
2261,2019-02-18 15:30:02,46,5,"['#read', '#design']"
2262,2019-02-18 10:30:01,45,3,['#calendar']
2263,2019-02-17 15:30:00,198,1,[]
2264,2019-02-17 10:30:00,26,1,['#reviews']
2265,2019-02-16 21:30:00,37,4,"['#reebok', '#нивкакиерамки']"
2266,2019-02-16 17:56:17,11,1,"['#read', '#code']"
2267,2019-02-16 17:30:00,27,7,[]
2268,2019-02-16 15:30:01,30,9,"['#y0fJdx', '#code']"
2269,2019-02-16 10:30:01,15,6,['#collections']
2270,2019-02-15 21:30:01,24,1,[]
2271,2019-02-15 19:30:02,38,7,"['#read', '#design']"
2272,2019-02-15 17:30:02,43,1,['#friday_typeface']
2273,2019-02-15 12:47:16,77,23,"['#read', '#management']"
2274,2019-02-14 21:30:02,31,8,"['#read', '#code']"
2275,2019-02-14 19:30:02,65,15,"['#read', '#marketing']"
2276,2019-02-14 17:58:13,22,3,['#read']
2277,2019-02-14 17:30:02,23,6,"['#sje5Lq', '#design']"
2278,2019-02-14 15:30:02,33,3,"['#read', '#code']"
2279,2019-02-14 13:00:16,384,26,[]
2280,2019-02-14 10:30:03,9,1,['#answer']
2281,2019-02-13 19:30:02,144,44,"['#collections', '#marketing']"
2282,2019-02-13 15:30:03,41,5,[]
2283,2019-02-13 12:32:52,59,17,"['#read', '#design']"
2284,2019-02-12 21:30:01,14,1,[]
2285,2019-02-12 19:30:03,27,6,"['#read', '#code']"
2286,2019-02-12 17:30:03,17,0,['#designbattle']
2287,2019-02-12 15:30:04,50,9,"['#read', '#marketing']"
2288,2019-02-11 21:30:02,46,8,[]
2289,2019-02-11 19:30:02,45,7,"['#read', '#code']"
2290,2019-02-11 17:30:02,79,10,"['#s2JsJK', '#marketing']"
2291,2019-02-11 15:30:02,83,13,"['#read', '#design']"
2292,2019-02-11 12:40:40,37,3,['#calendar']
2293,2019-02-10 15:30:00,38,0,[]
2294,2019-02-10 12:00:12,521,5,['#нивкакиерамки']
2295,2019-02-10 10:30:00,33,0,['#reviews']
2296,2019-02-09 15:30:00,60,11,"['#y0fJdx', '#code']"
2297,2019-02-09 10:30:00,27,5,['#collections']
2298,2019-02-08 21:30:01,59,3,[]
2299,2019-02-08 19:30:03,37,11,"['#read', '#management']"
2300,2019-02-08 17:30:02,15,1,['#friday_typeface']
2301,2019-02-08 13:00:11,82,3,[]
2302,2019-02-08 12:14:33,30,6,"['#read', '#design']"
2303,2019-02-07 21:30:02,13,0,"['#read', '#code']"
2304,2019-02-07 20:05:09,20,4,['#history']
2305,2019-02-07 19:30:03,28,4,"['#read', '#marketing']"
2306,2019-02-07 17:30:02,49,13,"['#sje5Lq', '#design']"
2307,2019-02-07 15:30:03,27,5,"['#read', '#code']"
2308,2019-02-07 10:30:01,8,0,['#answer']
2309,2019-02-06 21:30:01,21,1,['#team']
2310,2019-02-06 19:30:02,53,12,"['#collections', '#management']"
2311,2019-02-06 15:30:03,30,2,[]
2312,2019-02-06 14:06:13,21,1,"['#read', '#design']"
2313,2019-02-05 19:30:02,16,2,"['#read', '#code']"
2314,2019-02-05 17:30:02,6,0,['#designbattle']
2315,2019-02-05 15:30:03,101,20,"['#read', '#design']"
2316,2019-02-04 17:30:02,65,8,"['#s2JsJK', '#marketing']"
2317,2019-02-04 15:32:57,70,12,"['#read', '#design']"
2318,2019-02-04 14:31:13,14,2,['#history']
2319,2019-02-04 10:30:03,20,1,['#calendar']
2320,2019-02-03 15:30:00,32,0,[]
2321,2019-02-03 10:30:00,28,0,['#reviews']
2322,2019-02-02 17:30:00,43,8,[]
2323,2019-02-02 15:30:00,24,4,"['#y0fJdx', '#code']"
2324,2019-02-02 13:00:04,62,2,[]
2325,2019-02-02 10:30:00,25,3,['#collections']
2326,2019-02-01 21:30:01,29,0,[]
2327,2019-02-01 19:30:02,56,12,"['#read', '#design']"
2328,2019-02-01 17:30:01,27,1,['#friday_typeface']
2329,2019-02-01 15:30:03,8,2,"['#read', '#code']"
2330,2019-02-01 10:47:32,42,7,"['#read', '#management']"
2331,2019-01-31 19:30:02,18,0,"['#read', '#code']"
2332,2019-01-31 17:30:02,64,9,"['#s2JsJK', '#marketing']"
2333,2019-01-31 16:22:53,11,4,"['#read', '#design']"
2334,2019-01-31 15:30:02,9,1,"['#read', '#code']"
2335,2019-01-31 10:30:03,10,2,['#answer']
2336,2019-01-30 19:30:02,80,2,[]
2337,2019-01-30 17:30:01,24,1,['#reviews']
2338,2019-01-30 15:30:02,40,10,"['#sje5Lq', '#design']"
2339,2019-01-30 12:58:54,73,10,"['#read', '#marketing']"
2340,2019-01-29 19:30:03,41,7,"['#read', '#code']"
2341,2019-01-29 17:30:00,8,0,['#designbattle']
2342,2019-01-29 15:30:02,23,6,"['#read', '#marketing']"
2343,2019-01-29 10:30:02,23,2,['#weekbook']
2344,2019-01-28 17:30:03,33,6,"['#read', '#design']"
2345,2019-01-28 16:59:14,31,6,"['#read', '#code']"
2346,2019-01-28 10:30:02,16,1,['#calendar']
2347,2019-01-27 15:30:00,20,1,['#team']
2348,2019-01-26 13:00:06,63,7,[]
2349,2019-01-26 10:30:01,36,7,['#collections']
2350,2019-01-25 19:30:01,24,2,[]
2351,2019-01-25 17:30:03,86,19,['#collections']
2352,2019-01-25 16:30:03,47,14,"['#read', '#design']"
2353,2019-01-25 15:30:02,86,7,['#friday_typeface']
2354,2019-01-25 14:00:09,35,8,"['#read', '#marketing']"
2355,2019-01-25 13:00:13,1113,1,[]
2356,2019-01-25 12:20:36,43,5,"['#read', '#marketing']"
2357,2019-01-24 21:30:02,17,1,"['#read', '#code']"
2358,2019-01-24 19:30:02,26,2,"['#read', '#code']"
2359,2019-01-24 18:14:17,33,1,['#history']
2360,2019-01-24 17:30:02,74,10,"['#s2JsJK', '#marketing']"
2361,2019-01-24 10:30:03,11,0,['#answer']
2362,2019-01-23 19:30:02,60,0,[]
